# sdate,words,vocab,churn,rank500,rank1000,rank1500
2004-06-04,17739.0,4820,0.29,0.280601311328,0.25654534993,0.299955765491
2004-06-07,18063.0,4935,0.388,0.321845646167,0.303505132262,0.332461983375
2004-06-08,17379.0,4810,0.398,0.30308176732,0.324941782358,0.335288114627
2004-06-09,16631.0,4771,0.415,0.348470230811,0.337116537851,0.36874029551
2004-06-10,16590.0,4797,0.413,0.356259109887,0.36604966199,0.391718404067
2004-06-11,14586.0,4360,0.414,0.337264567669,0.357307595609,0.375067619653
2004-06-14,14729.0,4206,0.4,0.301521006879,0.322183548149,0.370321146227
2004-06-15,15686.0,4503,0.401,0.264378565652,0.318343384798,0.35389324023
2004-06-16,16506.0,4593,0.397,0.280579501314,0.309511621578,0.34582985777
2004-06-17,15167.0,4448,0.385,0.304094476913,0.333249487429,0.347418339406
2004-06-18,15370.0,4343,0.383,0.272983397396,0.329981090947,0.365136692515
2004-06-21,15059.0,4241,0.388,0.280330206942,0.313047065191,0.358656455893
2004-06-22,15783.0,4310,0.364,0.249418074946,0.308942271514,0.352499093226
2004-06-23,14741.0,4092,0.306,0.255766219285,0.260981714623,0.276190534164
2004-06-24,14257.0,3961,0.299,0.253360720044,0.241315812637,0.260438595001
2004-06-25,13608.0,3995,0.314,0.227564500713,0.277322331516,0.293399029025
2004-06-28,67300.0,10323,0.332,0.222360568294,0.267337913042,0.311603941905
2004-06-29,66192.0,10027,0.337,0.207931631278,0.271849959369,0.308744734634
2004-06-30,66237.0,9809,0.289,0.187023524504,0.251146521406,0.290516790378
2004-07-01,66497.0,9597,0.296,0.224153731101,0.251667158301,0.272309526669
2004-07-02,67648.0,9353,0.29,0.178116188848,0.209532126552,0.263278838495
2004-07-06,13513.0,4082,0.302,0.198174014874,0.219517825104,0.26575927229
2004-07-07,13386.0,4133,0.326,0.240981800862,0.256333414798,0.298355222107
2004-07-08,13673.0,4150,0.413,0.317256909378,0.338228002473,0.359869336335
2004-07-09,12996.0,4029,0.422,0.350740445203,0.358523968923,0.355387437349
2004-07-12,12565.0,4011,0.421,0.328813968524,0.314223382186,0.345308693723
2004-07-13,13531.0,4150,0.419,0.371079314476,0.347351621313,0.340404546614
2004-07-14,13387.0,4102,0.426,0.313657415767,0.335461997759,0.351327510624
2004-07-15,13822.0,4145,0.402,0.307085288694,0.31699872913,0.32779118715
2004-07-16,14370.0,4148,0.399,0.298176529594,0.338544091321,0.340368103353
2004-07-19,14133.0,3927,0.407,0.207569478006,0.315711020835,0.332272980293
2004-07-20,13522.0,3872,0.412,0.311002954693,0.345257300098,0.367817739319
2004-07-21,13852.0,3889,0.423,0.330464020835,0.380426846326,0.39908370364
2004-07-22,14027.0,3906,0.417,0.2103958413,0.305699052906,0.350972569376
2004-07-23,13270.0,3816,0.333,0.246769529487,0.28339255164,0.306203833241
2004-07-26,13411.0,3807,0.342,0.208426307204,0.269973996013,0.300868975715
2004-07-27,12851.0,3646,0.342,0.243277706191,0.309423543179,0.314951919979
2004-07-28,66712.0,10327,0.355,0.240535490809,0.326855268149,0.337926069286
2004-07-29,66702.0,10069,0.354,0.242641222611,0.317442490625,0.325940843003
2004-07-30,68259.0,9911,0.255,0.196626623626,0.205133473494,0.241995258961
2004-08-02,68270.0,9667,0.274,0.194850921447,0.261831713558,0.261938150647
2004-08-03,68768.0,9467,0.285,0.207426236745,0.280663201176,0.289296250519
2004-08-04,15166.0,4374,0.297,0.205685247407,0.260187649369,0.273149829191
2004-08-05,15138.0,4375,0.289,0.207635651995,0.282501514562,0.280110440292
2004-08-06,14574.0,4191,0.403,0.314027468095,0.317008023776,0.351502924056
2004-08-09,14017.0,4142,0.395,0.263217100904,0.358436496151,0.356849747406
2004-08-10,13519.0,3984,0.411,0.310037605884,0.370874726865,0.354190047155
2004-08-11,12899.0,3794,0.423,0.239190772045,0.286667188084,0.338185079207
2004-08-12,12498.0,3679,0.407,0.272988776511,0.321717730575,0.343239007026
2004-08-13,11864.0,3601,0.429,0.354735255832,0.358668454149,0.373916438735
2004-08-16,12284.0,3698,0.429,0.288121981042,0.35869983047,0.359715292466
2004-08-17,12196.0,3715,0.42,0.263570702763,0.322410267223,0.341916514682
2004-08-18,12065.0,3790,0.423,0.265112381507,0.299465522238,0.295756977009
2004-08-19,11731.0,3652,0.421,0.252834290918,0.362435682241,0.351321505388
2004-08-20,12039.0,3640,0.449,0.273746163657,0.381710211862,0.39849017007
2004-08-23,11697.0,3669,0.352,0.246491226136,0.281354295915,0.305233102727
2004-08-24,11624.0,3707,0.349,0.275422369671,0.28012596648,0.287655761481
2004-08-25,11545.0,3693,0.357,0.272150753803,0.277652075352,0.25950375797
2004-08-26,70250.0,11014,0.353,0.260060138558,0.308977272544,0.308299090333
2004-08-27,70503.0,10824,0.362,0.270326475558,0.341194749069,0.33330042362
2004-08-30,70043.0,10550,0.263,0.21680315805,0.274055848789,0.259072488516
2004-09-01,70520.0,10350,0.271,0.204996523437,0.255047343229,0.25426738151
2004-09-02,71094.0,10095,0.267,0.186500712965,0.24039310127,0.245307580636
2004-09-03,13336.0,4038,0.255,0.174584581433,0.239470250457,0.244995094159
2004-09-07,14477.0,4300,0.26,0.192472257223,0.237946385953,0.244028032414
2004-09-08,15274.0,4515,0.419,0.282048683536,0.37733493345,0.381308395601
2004-09-09,16172.0,4615,0.398,0.260895485153,0.323698459359,0.306938732348
2004-09-10,16575.0,4722,0.403,0.266236917425,0.327986576628,0.335501996885
2004-09-13,15880.0,4657,0.389,0.290251150133,0.328035151739,0.340473814467
2004-09-14,14360.0,4334,0.378,0.230715968402,0.302286466602,0.319805441742
2004-09-15,14283.0,4297,0.396,0.257724281855,0.315769829161,0.322856111592
2004-09-16,13955.0,4192,0.368,0.264386462951,0.302785063799,0.297922992879
2004-09-17,13659.0,4129,0.385,0.266090450638,0.302256394318,0.336198368267
2004-09-20,13795.0,4087,0.402,0.248296312168,0.327517802186,0.339326829662
2004-09-21,14664.0,4304,0.385,0.255074442714,0.291686207071,0.317792011006
2004-09-22,14765.0,4158,0.379,0.233427421714,0.258549608489,0.274448187608
2004-09-23,13966.0,4111,0.312,0.258183413959,0.267150918034,0.263049078157
2004-09-24,14359.0,4120,0.314,0.238460496436,0.271312581644,0.248344611765
2004-09-27,15369.0,4241,0.33,0.235156888561,0.272952972337,0.260718734421
2004-09-28,75038.0,11103,0.327,0.237243451182,0.26462144851,0.275412870927
2004-09-29,74494.0,10917,0.309,0.249332366181,0.250035945854,0.264657041159
2004-09-30,74650.0,10647,0.253,0.189272682615,0.216662881015,0.241844582509
2004-10-01,75457.0,10395,0.248,0.181888068742,0.202741461369,0.238528560144
2004-10-04,74843.0,10078,0.255,0.176092204407,0.229491361493,0.25869860345
2004-10-05,15722.0,4559,0.262,0.204304819627,0.245221393426,0.259030216893
2004-10-06,16606.0,4696,0.265,0.190371304442,0.238642395239,0.2520365269
2004-10-07,16496.0,4667,0.393,0.271988728886,0.329874771075,0.310393206438
2004-10-08,15184.0,4402,0.37,0.291065114664,0.314541991139,0.296712365574
2004-10-11,14694.0,4181,0.392,0.256454369631,0.296413258433,0.336372289524
2004-10-12,13603.0,3986,0.393,0.308721242735,0.356470851599,0.355692963143
2004-10-13,13704.0,4060,0.389,0.294652524767,0.334078645423,0.356266282105
2004-10-14,14336.0,4107,0.411,0.264826714001,0.313113439468,0.342822394183
2004-10-15,14999.0,4230,0.417,0.31772719266,0.35873711714,0.360273088198
2004-10-18,14985.0,4311,0.41,0.265575949634,0.350607642294,0.363037771193
2004-10-19,14927.0,4293,0.413,0.268777388538,0.343866154056,0.33959444594
2004-10-20,14694.0,4230,0.39,0.281023332758,0.306053986427,0.309415800348
2004-10-21,14851.0,4358,0.416,0.302914983375,0.365100410595,0.351689717855
2004-10-22,14230.0,4248,0.364,0.298152877669,0.32305313188,0.315619761215
2004-10-25,14834.0,4317,0.361,0.253993990699,0.29681686333,0.309838302964
2004-10-26,15192.0,4383,0.364,0.255025036282,0.269303686143,0.303934604943
2004-10-27,70659.0,10938,0.345,0.251781675643,0.276548825523,0.276985926111
2004-10-28,71175.0,10633,0.333,0.23529185134,0.280548739772,0.289623297631
2004-10-29,71737.0,10390,0.259,0.230020723753,0.210861304313,0.226646587255
2004-11-01,70762.0,10128,0.256,0.203466236525,0.219215493942,0.232695475861
2004-11-02,70785.0,9863,0.261,0.216758628537,0.235177588166,0.247144716391
2004-11-03,14859.0,4382,0.262,0.230553365147,0.238808247301,0.249246787077
2004-11-04,14911.0,4376,0.264,0.225986586706,0.238237272424,0.236691806181
2004-11-05,15145.0,4453,0.406,0.308348062447,0.307642599937,0.32432607695
2004-11-08,15856.0,4585,0.389,0.292606291461,0.327481903786,0.309467444272
2004-11-09,15499.0,4493,0.404,0.307760932097,0.345347500299,0.326193227829
2004-11-10,15673.0,4531,0.403,0.321101870632,0.337211083247,0.322370415029
2004-11-11,14626.0,4343,0.4,0.256360077328,0.335583422561,0.303488060358
2004-11-12,13904.0,4248,0.39,0.27251449788,0.315451364006,0.319216070705
2004-11-15,14121.0,4306,0.397,0.263800715724,0.291660730268,0.313767070113
2004-11-16,13991.0,4323,0.415,0.282153133255,0.318870573327,0.329643146689
2004-11-17,14373.0,4348,0.423,0.297350254537,0.308446739234,0.318800033202
2004-11-18,14093.0,4257,0.42,0.295004715628,0.355585494585,0.324351953556
2004-11-19,13772.0,4099,0.345,0.272297651881,0.271250195527,0.305379538792
2004-11-22,13199.0,3990,0.348,0.241713479083,0.260547115691,0.312325291566
2004-11-23,13685.0,4029,0.338,0.220485906489,0.240955714531,0.280758280605
2004-11-24,69954.0,10586,0.333,0.220923080544,0.245585995584,0.259371918886
2004-11-29,70250.0,10376,0.337,0.215538555633,0.282228441447,0.261747182515
2004-11-30,71166.0,10193,0.258,0.207793110691,0.263067484962,0.272880119444
2004-12-01,71337.0,9951,0.247,0.169920664958,0.235355617109,0.254500206859
2004-12-02,71888.0,9705,0.256,0.208230215007,0.245787509676,0.253697928654
2004-12-03,16211.0,4451,0.256,0.211566466467,0.236068671567,0.255756248156
2004-12-06,17150.0,4619,0.277,0.216612342912,0.213007605994,0.248672669095
2004-12-07,16473.0,4529,0.407,0.362925283256,0.338507418021,0.351226163756
2004-12-08,16717.0,4443,0.411,0.310260030195,0.341029609491,0.350573059744
2004-12-09,16293.0,4503,0.384,0.297205743371,0.314216381566,0.331477797878
2004-12-10,15405.0,4352,0.396,0.297713032235,0.336373160811,0.360067619645
2004-12-13,14494.0,4173,0.401,0.329538618651,0.310927998839,0.346296053609
2004-12-14,15148.0,4310,0.411,0.337758909117,0.334988155882,0.307017397956
2004-12-15,13864.0,4158,0.437,0.466445704094,0.375114967205,0.375862635001
2004-12-16,13734.0,4067,0.445,0.292102269344,0.447179492243,0.446915487909
2004-12-17,13641.0,4076,0.452,0.279304220285,0.365313523447,0.371855352107
2004-12-20,13663.0,4065,0.43,0.408948858245,0.391974929146,0.362999325928
2004-12-21,12669.0,3982,0.445,0.342542355086,0.35189756029,0.329734255072
2004-12-22,13223.0,3981,0.616,0.565878486736,0.531266154518,0.575301692521
2004-12-23,12536.0,3867,0.587,0.482607833931,0.540896099872,0.540015812507
2004-12-27,11604.0,3639,0.626,0.523984382511,0.530636536333,0.553733519139
2004-12-28,2443.0,1264,0.593,0.731671904292,0.608385429784,0.592941230633
